id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8477501,Valeri,Nichushkin,1,0,0,0,1
8482712,Oskar,Olausson,1,0,0,0,1
8481013,Jonatan,Berggren,1,0,0,0,1
8477944,Jakub,Vrana,1,0,0,0,1
8474089,Brad,Malone,1,0,0,0,1
8483158,Matthew,Berlin,0,0,1,0,1
8480037,Aleksi,Heponiemi,1,0,0,0,1
8481239,Samuel,Fagemo,1,0,0,1,0
8481550,Adam,Beckman,1,0,0,0,1
8483549,Lucas,Condotta,1,0,0,0,1
8482691,Aatu,Raty,1,0,0,0,1
8480833,Vitali,Kravtsov,1,0,0,0,1
8481679,Maxence,Guenette,0,0,0,1,0
8480263,Dylan,Ferguson,0,0,1,0,1
8480842,Filip,Hallander,1,0,0,0,1
8480883,Ty,Smith,0,0,0,0,1
8474682,Dustin,Tokarski,0,0,1,0,1
8483524,Shane,Wright,1,0,0,1,0
8479985,Cale,Fleury,0,0,0,1,0
8475461,Andrew,Agozzino,1,0,0,0,1
8479304,Kyle,Criscuolo,1,0,0,1,0
8478431,Evgeny,Svechnikov,1,0,0,0,1
8477180,Aaron,Dell,0,0,1,0,1
8470880,Brian,Elliott,0,0,1,0,1
8480977,Semyon,Der-Arguchintsev,1,0,0,1,0
8482634,Alex,Steeves,1,0,0,0,1
8474818,Jordie,Benn,0,0,0,0,1
8480439,Mac,Hollowell,0,0,0,1,0
8481668,Arturs,Silovs,0,0,1,0,1
8481441,Joe,Snively,1,0,0,0,1
8475795,Dylan,McIlrath,0,0,0,1,0
8479933,Gerry,Mayhew,1,0,0,1,0
8474291,Jay,Beagle,1,0,0,1,0
8481827,Ben,McCartney,1,0,0,0,1
8474849,Antoine,Roussel,1,0,0,0,1
8478480,Blake,Speers,1,0,0,1,0
8480373,Josef,Korenar,0,0,1,0,1
8477355,Will,Butcher,0,0,0,0,1
8475920,Michael,Houser,0,0,1,0,1
8480466,Joey ,Keane,0,0,0,1,0
8478567,Dean,Kukan,0,0,0,0,1
8476455,Gabriel,Landeskog,1,0,0,0,1
8480988,Riley,Damiani,1,0,0,1,0
8476966,Gemel,Smith,1,0,0,0,1
8469608,Mike,Smith,0,0,1,0,1
8481655,Cole,Schwindt,1,0,0,1,0
8478906,Markus,Nutivaara,0,0,0,0,1
8479597,Chase,Priskie,0,0,0,1,0
8476924,Martin,Frk,1,0,0,1,0
8478250,Vladimir,Tkachev,1,0,0,1,0
8478029,Chase,De Leo,1,0,0,0,1
8480054,Reilly,Walsh,0,0,0,1,0
8480029,Alex,Formenton,1,0,0,0,1
8474584,Michael,Del Zotto,0,0,0,0,1
8479986,Kole,Lind,1,0,0,1,0
8480384,Alexander,True,1,0,0,0,1
8479373,Jonathan,Dahlen,1,0,0,0,1
8481597,Hugo,Alnefelt,0,0,1,0,1
8477474,Madison,Bowey,0,0,0,1,0
8471769,Niklas,Hjalmarsson,0,0,0,0,1
8471804,Nathan,Gerbe,1,0,0,0,1
8474736,Zac,Rinaldo,1,0,0,0,1
8480769,Joel,L'Esperance,1,0,0,1,0
8475729,Mark,Alt,0,0,0,1,0
8474125,Carl,Gunnarsson,0,0,0,0,1
8476861,Oscar,Dansk,0,0,1,0,1
8477314,Brian,Pinho,1,0,0,1,0
8475748,Dalton,Smith,1,0,0,0,1
8479557,Calvin,Thurkauf,1,0,0,0,1
8470657,Jimmy,Howard,0,0,1,0,1
8475254,Gabriel,Dumont,1,0,0,1,0
8476043,Ben,Street,1,0,0,0,1
8474774,Dalton,Prout,0,0,0,1,0
8476195,Cory,Conacher,1,0,0,0,1
8476406,Nicholas,Shore,1,0,0,1,0
8481642,Andrei,Chibisov,1,0,0,0,1
8479268,Casey,Nelson,0,0,0,1,0
8474152,Scott,Darling,0,0,1,0,1
8476431,Adam,Clendening,0,0,0,1,0
8477865,Jake,Chelios,0,0,0,0,1
8480363,Kaden,Fulcher,0,0,1,0,1
8475755,Alexander,Petrovic,0,0,0,1,0
8480955,Bogdan,Kiselevich,0,0,0,0,1
8476370,Blake,Pietila,1,0,0,0,1
8474659,Matt,Donovan,0,0,0,0,1
8479206,Tanner,Fritz,1,0,0,1,0
8473992,Justin,Falk,0,0,0,0,1
8471339,Ryan,Callahan,1,0,0,1,0
8471958,Dan,Girardi,0,0,0,1,0
8476617,Tomas,Hyka,1,0,0,1,0
8475758,Devante,Smith-Pelly,1,0,0,1,0
8477634,Trevor,Murphy,0,0,0,0,1
8477591,Josh,Jooris,1,0,0,1,0
8477449,Morgan,Klimchuk,1,0,0,0,1
8477583,Curtis,Valk,1,0,0,0,1
8468309,Mark,Streit,0,0,0,0,1
8470609,Steve,Bernier,1,0,0,1,0
8476401,Daniel,Catenacci,1,0,0,0,1
8471715,Ondrej,Pavelec,0,0,1,0,1
8469665,Johnny,Oduya,0,0,0,0,1
8476890,Patrick,Sieloff,0,0,0,0,1
8476302,Frank,Corrado,0,0,0,1,0
8475788,Alexander,Burmistrov,1,0,0,0,1
8478063,Shane,Gersich,1,0,0,0,1
8471232,Lauri,Korpikoski,1,0,0,0,1
8474727,Ben,Smith,1,0,0,1,0
8474605,Patrick,Wiercioch,0,0,0,0,1
8474092,Jeremy,Smith,0,0,1,0,1
8475192,Taylor,Beck,1,0,0,1,0
8470104,Tom,Gilbert,0,0,0,1,0
8467496,Andrei,Markov,0,0,0,0,1
8467371,Mike,Ribeiro,1,0,0,0,1
8470159,Boyd,Gordon,1,0,0,1,0
8474707,Philip,Larsen,0,0,0,1,0
8470171,Max,Talbot,1,0,0,0,1
8475980,Brody,Sutter,1,0,0,1,0
8474661,Michal,Jordan,0,0,0,0,1
8475829,John,Ramage,0,0,0,1,0
8475650,Brandon,Bollig,1,0,0,0,1
8471222,Ladislav,Smid,0,0,0,0,1
8473972,Jonas,Hiller,0,0,1,1,0
8467389,Brad,Richards,1,0,0,0,1
8466333,Andrew,Ference,0,0,0,0,1
8471348,Nikita,Nikitin,0,0,0,0,1
8475153,Dylan,Olsen,0,0,0,0,1
8467329,Vincent,Lecavalier,1,0,0,0,1
8476352,Michael,Mersch,1,0,0,0,1
8470120,Alexander,Semin,1,0,0,1,0
8475681,Ben,Scrivens,0,0,1,0,1
8470714,Corey,Potter,0,0,0,1,0
8473589,Chris,Summers,0,0,0,0,1
8476062,Mark,Arcobello,1,0,0,1,0
8475247,Michael,Latta,1,0,0,1,0
8470647,B.J.,Crombeen,1,0,0,1,0
8475309,Jerry,D'Amigo,1,0,0,0,1
8471185,Curtis,Glencross,1,0,0,0,1
8471879,Kyle,Cumiskey,0,0,0,0,1
8474591,Tom,McCollum,0,0,1,0,1
8469485,Derek,Roy,1,0,0,0,1
8476426,David,Musil,0,0,0,0,1
8469542,Stephane,Veilleux,1,0,0,0,1
8471748,Mark,Fraser,0,0,0,0,1
8474535,Chris,Mueller,1,0,0,1,0
8477084,Mackenzie,Skapski,0,0,1,0,1
8464956,Chris,Phillips,0,0,0,0,1
8471767,Blair,Jones,1,0,0,1,0
8476339,Dominik,Uher,1,0,0,0,1
8470063,Adam,Burish,1,0,0,1,0
8457981,Teemu,Selanne,1,0,0,1,0
8475845,Justin,Florek,1,0,0,0,1
8476319,Nathan,Lieuwen,0,0,1,0,1
8462044,Jean-Sebastien,Giguere,0,0,1,0,1
8459444,Todd,Bertuzzi,1,0,0,0,1
8470123,Cam,Janssen,1,0,0,1,0
8476367,John,Persson,1,0,0,0,1
8468101,Radek,Martinek,0,0,0,1,0
8473932,Darroll,Powe,1,0,0,0,1
8464966,Derek,Morris,0,0,0,1,0
8471700,Matt,Pelech,1,0,0,1,0
8469779,Keith,Aucoin,1,0,0,0,1
8475190,Jamie,Devane,1,0,0,0,1
8473712,Frazer,McLaren,1,0,0,0,1
8469626,Andrew,Alberts,0,0,0,0,1
8474598,Nicolas,Deschamps,1,0,0,0,1
8473505,Peter,LeBlanc,1,0,0,0,1
8462077,Jochen,Hecht,1,0,0,0,1
8474705,Mark,Olver,1,0,0,0,1
8470777,Francis,Wathier,1,0,0,0,1
8473526,Peter,Mueller,1,0,0,1,0
8473616,Jonathan,Rheault,1,0,0,1,0
8460719,Steve,Sullivan,1,0,0,1,0
8474666,David,Ullstrom,1,0,0,0,1
8469755,Brandon,Segal,1,0,0,1,0
8470896,Steve,MacIntyre,1,0,0,0,1
8459457,Jamie,Langenbrunner,1,0,0,1,0
8471705,Brendan,Mikkelson,0,0,0,0,1
8464999,Mathieu,Garon,0,0,1,1,0
8474607,Max,Sauve,1,0,0,0,1
8468086,Alexandre,Giroux,1,0,0,0,1
8471868,Ryan,Russell,1,0,0,0,1
8469120,Raitis,Ivanans,1,0,0,0,1
8475431,Henrik,Karlsson,0,0,1,0,1
8459596,Andrew,Brunette,1,0,0,0,1
8471730,Evan,Brophey,1,0,0,0,1
8475173,Scott,Glennie,1,0,0,1,0
8467453,Andrew,Raycroft,0,0,1,0,1
8460743,Tomas,Holmstrom,1,0,0,0,1
8466371,John,Madden,1,0,0,0,1
8473444,Jon,Matsumoto,1,0,0,0,1
8471386,Scott,Parse,1,0,0,1,0
8474042,Cody,Almond,1,0,0,0,1
8470299,Erik,Christensen,1,0,0,0,1
8470603,Andrei,Kostitsyn,1,0,0,0,1
8471365,Steven,Zalewski,1,0,0,0,1
8470301,Andre,Deveaux,1,0,0,1,0
8471941,Mike,Duco,1,0,0,0,1
8471268,Victor,Oreskovich,1,0,0,1,0
8470294,DJ,King,1,0,0,0,1
8470321,Patrick,Rissmiller,1,0,0,0,1
8474194,Timo,Pielmeier,0,0,1,0,1
8459004,Craig,Rivet,0,0,0,1,0
8474002,Colby,Cohen,0,0,0,1,0
8471265,Raymond,Sawada,1,0,0,1,0
8464962,Ruslan,Salei,0,0,0,0,1
8475677,Linus,Klasen,1,0,0,0,1
8470651,Jeremy,Colliton,1,0,0,1,0
8474063,Mark,Katic,0,0,0,0,1
8470072,Petr,Prucha,1,0,0,1,0
8471011,Garrett,Stafford,0,0,0,1,0
8468577,Niclas,Wallin,0,0,0,0,1
8467511,Antero,Niittymaki,0,0,1,0,1
8474592,Philip,McRae,1,0,0,0,1
8473997,Luca,Caputi,1,0,0,0,1
8471863,Mario,Bliznak,1,0,0,0,1
8468599,Brian,Fahey,0,0,0,1,0
8468846,Tyler,Sloan,0,0,0,0,1
8480870,Bo,Groulx,1,0,0,0,1
8475164,Jakob,Silfverberg,1,0,0,1,0
8480184,Gustav,Lindström,0,0,0,1,0
8482699,Dylan,Guenther,1,0,0,1,0
8481711,Matias,Maccelli,1,0,0,0,1
8480891,Michael,Kesselring,0,0,0,1,0
8481609,Vladislav,Kolyachonok,0,0,0,0,1
8481556,John,Beecher,1,0,0,0,1
8478046,Danton,Heinen,1,0,0,0,1
8473419,Brad,Marchand,1,0,0,0,1
8479546,Oskar,Steen,1,0,0,1,0
8474037,James,van Riemsdyk,1,0,0,0,1
8475762,Derek,Forbort,0,0,0,0,1
8480280,Jeremy,Swayman,0,0,1,0,1
8484166,Adam,Fantilli,1,0,0,0,1
8476346,Johnny,Gaudreau,1,0,0,0,1
8478458,Jack,Roslovic,1,0,0,1,0
8478500,Ivan,Provorov,0,0,0,0,1
8478397,Rasmus,Andersson,0,0,0,1,0
8484144,Connor,Bedard,1,0,0,1,0
8476278,Colin,Blackwell,1,0,0,1,0
8483466,Kevin,Korchinski,0,0,0,0,1
8475793,Ryan,Johansen,1,0,0,1,0
8481524,Bowen ,Byram,0,0,0,0,1
8471677,Jack,Johnson,0,0,0,0,1
8480848,Ty,Dellandrea,1,0,0,1,0
8480027,Jason,Robertson,1,0,0,0,1
8475794,Tyler,Seguin,1,0,0,1,0
8477946,Dylan,Larkin,1,0,0,0,1
8474102,David,Perron,1,0,0,1,0
8480813,Joe,Veleno,1,0,0,0,1
8476906,Shayne,Gostisbehere,0,0,0,0,1
8480802,Ryan,McLeod,1,0,0,0,1
8479576,Vincent,Desharnais,0,0,0,1,0
8477493,Aleksander,Barkov,1,0,0,0,1
8478904,Steven,Lorentz,1,0,0,0,1
8478831,Kevin,Stenlund,1,0,0,1,0
8475179,Dmitry,Kulikov,0,0,0,0,1
8477960,Adrian,Kempe,1,0,0,0,1
8473453,Trevor,Lewis,1,0,0,1,0
8477971,Andreas,Englund,0,0,0,0,1
8481606,Jordan,Spence,0,0,0,1,0
8477451,Ryan,Hartman,1,0,0,1,0
8475149,Marcus,Johansson,1,0,0,0,1
8479968,Vinni,Lettieri,1,0,0,1,0
8482197,Adam,Raska,1,0,0,1,0
8476463,Jonas,Brodin,0,0,0,0,1
8477989,Christian,Dvorak,1,0,0,0,1
8480192,Johnathan,Kovacevic,0,0,0,1,0
8475233,David,Savard,0,0,0,1,0
8480051,Cayden,Primeau,0,0,1,0,1
8479407,Jesper,Bratt,1,0,0,0,1
8477931,Tomas,Nosek,1,0,0,0,1
8478507,John,Marino,0,0,0,1,0
8483495,Simon,Nemec,0,0,0,1,0
8474090,Brendan,Smith,0,0,0,0,1
8474568,Luke,Schenn,0,0,0,1,0
8480947,Kevin,Lankinen,0,0,1,0,1
8481601,Simon,Holmstrom,1,0,0,0,1
8476429,Scott,Mayfield,0,0,0,1,0
8478965,Kenneth,Appleby,0,0,1,0,1
8478009,Ilya,Sorokin,0,0,1,0,1
8475184,Chris,Kreider,1,0,0,0,1
8476918,Jimmy,Vesey,1,0,0,0,1
8480208,Drake,Batherson,1,0,0,1,0
8479345,Jakob,Chychrun,0,0,0,0,1
8481553,Bobby,Brink,1,0,0,1,0
8471724,Kris,Letang,0,0,0,1,0
8478407,Vince,Dunn,0,0,0,0,1
8480821,Filip,Zadina,1,0,0,0,1
8479983,Mario,Ferraro,0,0,0,0,1
8480172,Jan,Rutta,0,0,0,1,0
8476897,Oskar,Sundqvist,1,0,0,1,0
8482516,Matthew,Kessel,0,0,0,1,0
8476412,Jordan,Binnington,0,0,1,0,1
8480246,Nick,Perbix,0,0,0,1,0
8477479,Tyler,Bertuzzi,1,0,0,0,1
8475714,Calle,Jarnkrok,1,0,0,1,0
8482259,Bobby,McMann,1,0,0,0,1
8475166,John,Tavares,1,0,0,0,1
8476858,Phillip,Di Giuseppe,1,0,0,0,1
8478017,Mark,Friedman,0,0,0,1,0
8481032,Paul,Cotter,1,0,0,0,1
8477018,Ben,Hutton,0,0,0,0,1
8474565,Alex,Pietrangelo,0,0,0,1,0
8478499,Adin,Hill,0,0,1,0,1
8478891,Mason,Appleton,1,0,0,1,0
8477940,Nikolaj,Ehlers,1,0,0,0,1
8475343,Nic,Dowd,1,0,0,1,0
8475744,Evgeny,Kuznetsov,1,0,0,0,1
8481656,Aliaksei,Protas,1,0,0,0,1
8476441,Joel,Edmundson,0,0,0,0,1
8480031,Max,Comtois,1,0,0,0,1
8478446,Glenn,Gawdin,1,0,0,1,0
8476439,Brett,Ritchie,1,0,0,1,0
8480979,Nathan,Smith,1,0,0,1,0
8475747,Patrik,Nemeth,0,0,0,0,1
8479578,Casey,Fitzgerald,0,0,0,1,0
8482179,Justin,Richards,1,0,0,1,0
8471418,Anton,Khudobin,0,0,1,0,1
8471774,Alex,Stalock,0,0,1,0,1
8478512,Austin,Czarnik,1,0,0,1,0
8481598,Philip,Broberg,0,0,0,0,1
8471887,Patric,Hornqvist,1,0,0,1,0
8470595,Eric,Staal,1,0,0,0,1
8479523,Lucas,Carlsson,0,0,0,0,1
8476390,Joseph,Cramarossa,1,0,0,0,1
8480275,Nick,Swaney,1,0,0,1,0
8482081,Sean,Farrell,1,0,0,0,1
8481461,Corey,Schueneman,0,0,0,0,1
8475227,Chris,Wideman,0,0,0,1,0
8481585,Egor,Afanasyev,1,0,0,0,1
8481077,John,Leonard,1,0,0,0,1
8481056,Spencer,Stastney,0,0,0,0,1
8478367,Cole,Bardreau,1,0,0,1,0
8480071,Robin,Salo,0,0,0,0,1
8477887,Patrick,Brown,1,0,0,1,0
8479322,Wade,Allison,1,0,0,1,0
8480245,Olle,Lycksell,1,0,0,0,1
8474027,Justin,Braun,0,0,0,1,0
8480874,Adam,Ginning,0,0,0,0,1
8482101,Danil,Gushchin,1,0,0,0,1
8481812,Nikolai,Knyzhov,0,0,0,0,1
8481070,Hugh,McGing,1,0,0,0,1
8481043,Cole,Koepke,1,0,0,0,1
8484254,Akito,Hirose,0,0,0,0,1
8480420,Collin,Delia,0,0,1,0,1
8477357,Saku,Maenalanen,1,0,0,0,1
8481530,Brayden,Tracey,1,0,0,0,1
8476288,Ryan,Dzingel,1,0,0,0,1
8476345,Gregory,Hofmann,1,0,0,0,1
8470755,Brad,Richardson,1,0,0,0,1
8480293,Wyatt,Kalynuk,0,0,0,0,1
8471260,Blake,Comeau,1,0,0,1,0
8478486,Chase,Pearson,1,0,0,0,1
8474098,Colton,Sceviour,1,0,0,1,0
8471729,Kris,Russell,0,0,0,0,1
8481489,Jon,Lizotte,0,0,0,0,1
8480858,Cam,Hillis,1,0,0,1,0
8480306,Grant,Hutton,0,0,0,1,0
8471239,Cory,Schneider,0,0,1,0,1
8478074,Anthony,Angello,1,0,0,1,0
8475820,Joonas,Donskoi,1,0,0,1,0
8478447,Nick,Merkley,1,0,0,1,0
8480060,Scott,Reedy,1,0,0,1,0
8476509,Maxime,Lagace,0,0,1,0,1
8475413,Justin,Dowling,1,0,0,0,1
8479974,Nolan,Patrick,1,0,0,1,0
8475215,Robin,Lehner,0,0,1,0,1
8474176,Carl,Hagelin,1,0,0,0,1
8479516,Garrett,Pilon,1,0,0,1,0
8480944,Par,Lindholm,1,0,0,0,1
8474000,Steven,Kampfer,0,0,0,1,0
8481813,Gaetan,Haas,1,0,0,1,0
8480946,Dominik,Kahun,1,0,0,0,1
8477366,Luke,Johnson,1,0,0,1,0
8474749,Matt,Bartkowski,0,0,0,0,1
8471233,Travis,Zajac,1,0,0,1,0
8478488,Filip,Chlapik,1,0,0,0,1
8479571,Joachim,Blichfeld,1,0,0,1,0
8480761,Mitch,Reinke,0,0,0,1,0
8476344,Tyler,Graovac,1,0,0,0,1
8474091,Brandon,Sutter,1,0,0,1,0
8473560,Korbinian,Holzer,0,0,0,1,0
8474008,Paul,Carey,1,0,0,0,1
8477417,Peter,Cehlarik,1,0,0,0,1
8476409,Alan,Quine,1,0,0,0,1
8474250,Zack,Smith,1,0,0,0,1
8470645,Corey,Crawford,0,0,1,0,1
8477312,Antoine,Bibeau,0,0,1,0,1
8477529,Colby,Cave,1,0,0,0,1
8476440,Markus,Granlund,1,0,0,0,1
8478839,Aleksi,Saarela,1,0,0,0,1
8469465,Dan,Hamhuis,0,0,0,0,1
8479424,German,Rubtsov,1,0,0,0,1
8477922,Melker,Karlsson,1,0,0,1,0
8475841,Tim,Heed,0,0,0,1,0
8470257,Alexander,Steen,1,0,0,0,1
8470151,Jay,Bouwmeester,0,0,0,0,1
8474611,Cameron,Gaunce,0,0,0,0,1
8475907,Micheal,Ferland,1,0,0,0,1
8471717,Adam,McQuaid,0,0,0,1,0
8475323,Marcus,Kruger,1,0,0,0,1
8480954,Jacob,Nilsson,1,0,0,0,1
8473673,David,Schlemko,0,0,0,0,1
8473468,Eric,Gryba,0,0,0,1,0
8477959,Joshua,Ho-Sang,1,0,0,1,0
8473584,Andrew,MacDonald,0,0,0,0,1
8480143,Jakub,Jerabek,0,0,0,0,1
8481425,Josh,Teves,0,0,0,0,1
8473614,Richard,Bachman,0,0,1,0,1
8481486,Jimmy,Schuldt,0,0,0,0,1
8476476,Joe,Morrow,0,0,0,0,1
8468498,Brooks,Orpik,0,0,0,0,1
8467967,Chris,Kelly,1,0,0,0,1
8475436,Mike,Liambas,1,0,0,0,1
8469598,Kevin,Bieksa,0,0,0,1,0
8475878,Freddie,Hamilton,1,0,0,1,0
8477491,Nick,Baptiste,1,0,0,1,0
8476330,Adam,Wilcox,0,0,1,0,1
8470854,Tanner,Glass,1,0,0,0,1
8470162,Matt,Stajan,1,0,0,0,1
8471346,Kris,Versteeg,1,0,0,1,0
8480153,Victor,Ejdsell,1,0,0,0,1
8471742,Cody,Franson,0,0,0,1,0
8476619,Zack,Mitchell,1,0,0,1,0
8471811,Cal,O'Reilly,1,0,0,0,1
8468486,Scott,Hartnell,1,0,0,0,1
8473579,Nikolay,Kulemin,1,0,0,0,1
8471663,Mike,Blunden,1,0,0,1,0
8470105,Scottie,Upshall,1,0,0,0,1
8473574,Shawn,Matthias,1,0,0,0,1
8474130,Corey,Tropp,1,0,0,1,0
8475800,Teemu,Pulkkinen,1,0,0,1,0
8471254,Bryan,Bickell,1,0,0,0,1
8473537,Viktor,Stalberg,1,0,0,0,1
8477566,Sergey,Tolchinsky,1,0,0,0,1
8476279,Jyrki,Jokipakka,0,0,0,0,1
8469770,Dennis,Wideman,0,0,0,1,0
8470750,John,Mitchell,1,0,0,0,1
8475296,Mitch,Callahan,1,0,0,1,0
8471816,Mark,Fayne,0,0,0,1,0
8476416,Dillon,Simpson,0,0,0,0,1
8475361,Jonas,Gustavsson,0,0,1,0,1
8474052,Chris,Terry,1,0,0,0,1
8469707,PA,Parenteau,1,0,0,1,0
8476158,Harry,Zolnierczyk,1,0,0,0,1
8470640,Matt,Carle,0,0,0,0,1
8477881,Connor,Jones,1,0,0,0,1
8478376,Casey,Bailey,1,0,0,1,0
8475769,Quinton,Howden,1,0,0,0,1
8475291,Garrett,Mitchell,1,0,0,1,0
8471390,Mike,Santorelli,1,0,0,1,0
8478999,Niklas ,Treutle,0,0,1,0,1
8476944,Brendan,Woods,1,0,0,0,1
8473550,Andrew,Bodnarchuk,0,0,0,0,1
8475299,Joni,Ortio,0,0,1,0,1
8474168,Joakim,Andersson,1,0,0,0,1
8460720,Eric,Boulton,1,0,0,0,1
8469623,Marek,Zidlicky,0,0,0,1,0
8467096,Dan,Boyle,0,0,0,1,0
8469469,R.J.,Umberger,1,0,0,0,1
8475775,Tye,McGinn,1,0,0,0,1
8468504,Brad,Boyes,1,0,0,1,0
8475836,Alex,Friesen,1,0,0,0,1
8477076,JC,Lipon,1,0,0,1,0
8475162,Mat,Clark,0,0,0,1,0
8470798,Dylan,Reese,0,0,0,1,0
8476363,Brian,Ferlin,1,0,0,1,0
8467346,Simon,Gagne,1,0,0,0,1
8472365,Bobby,Robins,1,0,0,1,0
8469591,Cody,McCormick,1,0,0,1,0
8474135,Brett,Bellemore,0,0,0,1,0
8474609,Luke,Adam,1,0,0,0,1
8467917,Jordan,Leopold,0,0,0,0,1
8470666,Daniel,Carcillo,1,0,0,0,1
8475266,Tomas,Vincour,1,0,0,1,0
8477410,Bogdan,Yakimov,1,0,0,0,1
8470189,David,Van Der Gulik,1,0,0,0,1
8471636,Tim,Sestito,1,0,0,0,1
8477127,Raman,Hrabarenka,0,0,0,1,0
8465166,Craig,Adams,1,0,0,1,0
8469473,Marcel,Goc,1,0,0,0,1
8470662,Colin,Fraser,1,0,0,0,1
8455710,Martin,Brodeur,0,0,1,0,1
8474603,Eric,O'Dell,1,0,0,1,0
8470685,Alexander,Sulzer,0,0,0,0,1
8475303,Connor,Knapp,0,0,1,0,1
8474030,Aaron,Palushaj,1,0,0,1,0
8473908,Kevin,Westgarth,1,0,0,1,0
8464981,Cory,Sarich,0,0,0,1,0
8460621,Daniel,Alfredsson,1,0,0,1,0
8475332,Adam,Almquist,0,0,0,0,1
8470268,Denis,Grebeshkov,0,0,0,0,1
8474077,Carson,McMillan,1,0,0,1,0
8470216,Josh,Harding,0,0,1,1,0
8475198,Joonas,Nattinen,1,0,0,1,0
8476445,Johan,Sundstrom,1,0,0,1,0
8467931,Matt,Carkner,0,0,0,1,0
8467881,Taylor,Pyatt,1,0,0,0,1
8476205,Stephane,Da Costa,1,0,0,1,0
8466215,Joe,Corvo,0,0,0,1,0
8470816,Jay,Rosehill,1,0,0,0,1
8476763,Calvin,Heeter,0,0,1,0,1
8471842,Tim,Kennedy,1,0,0,0,1
8477082,Dmitry,Korobov,0,0,0,0,1
8476304,David,Broll,1,0,0,0,1
8473600,Benn,Ferriero,1,0,0,1,0
8469752,Pascal,Pelletier,1,0,0,0,1
8475602,Casey,Wellman,1,0,0,1,0
8460561,Sheldon,Souray,0,0,0,0,1
8473484,Kaspars,Daugavins,1,0,0,0,1
8460577,Milan,Hejduk,1,0,0,1,0
8470273,Ian,White,0,0,0,1,0
8465050,Eric,Belanger,1,0,0,0,1
8465122,Brett,Clark,0,0,0,0,1
8466398,Tom,Kostopoulos,1,0,0,1,0
8471670,Guillaume,Latendresse,1,0,0,0,1
8468520,Kurtis,Foster,0,0,0,1,0
8470774,Bruno,Gervais,0,0,0,1,0
8462052,Brian,Boucher,0,0,1,0,1
8467580,Mark,Eaton,0,0,0,0,1
8471312,JT,Wyman,1,0,0,1,0
8471409,Andrew,Gordon,1,0,0,1,0
8468704,Antti,Miettinen,1,0,0,1,0
8467943,Niklas,Hagman,1,0,0,0,1
8460612,Marty,Turco,0,0,1,0,1
8474220,Jerome,Samson,1,0,0,1,0
8467439,Jaroslav,Spacek,0,0,0,0,1
8474729,Mike,Murphy,0,0,1,0,1
8470838,Andrew,Joudrey,1,0,0,0,1
8467304,Andy,Sutton,0,0,0,0,1
8474153,Michal,Repik,1,0,0,1,0
8464979,Marco,Sturm,1,0,0,0,1
8472361,Bill,Thomas,1,0,0,1,0
8470329,Chris,Campoli,0,0,0,0,1
8471741,Teemu,Laakso,0,0,0,1,0
8467579,Trevor,Gillies,1,0,0,0,1
8474634,Evgeny,Grachev,1,0,0,1,0
8471668,Mattias,Ritola,1,0,0,0,1
8468881,Jason,Jaffray,1,0,0,0,1
8474050,Brett,MacLean,1,0,0,1,0
8471694,Kenndal,McArdle,1,0,0,0,1
8472379,Tim,Stapleton,1,0,0,1,0
8471978,Brett,Festerling,0,0,0,0,1
8462176,Brent,Sopel,0,0,0,1,0
8475105,Dan,Sexton,1,0,0,1,0
8470263,David,Leneveu,0,0,1,0,1
8460527,Ryan,Johnson,1,0,0,0,1
8470203,Greg,Mauldin,1,0,0,1,0
8468506,Brian,Sutherby,1,0,0,0,1
8460580,Brad,Lukowich,0,0,0,0,1
8458568,Chris,Osgood,0,0,1,0,1
8471324,Liam,Reddox,1,0,0,0,1
8470605,Hugh,Jessiman,1,0,0,1,0
8470113,John,Zeiler,1,0,0,1,0
8474222,Maxim,Noreau,0,0,0,1,0
8471429,Tyler,Eckford,0,0,0,0,1
8471411,Chad,Kolarik,1,0,0,1,0
8468502,David,Hale,0,0,0,0,1
8467927,Andrew,Hutchinson,0,0,0,1,0
8474762,Stefan,Della Rovere,1,0,0,0,1
8471753,T.J.,Hensick,1,0,0,1,0
8475950,Marcel,Mueller,1,0,0,0,1
8473931,Lee,Sweatt,0,0,0,1,0
8475842,Sam,Carrick,1,0,0,1,0
8481517,Brett,Leason,1,0,0,1,0
8480806,Isac,Lundestrom,1,0,0,0,1
8478971,Connor,Ingram,0,0,1,0,1
8475745,Charlie,Coyle,1,0,0,1,0
8478443,Brandon,Carlo,0,0,0,1,0
8479325,Charlie,McAvoy,0,0,0,1,0
8476999,Linus,Ullmark,0,0,1,0,1
8484145,Zach,Benson,1,0,0,0,1
8481522,Peyton,Krebs,1,0,0,0,1
8479999,Casey,Mittelstadt,1,0,0,0,1
8477949,Alex,Tuch,1,0,0,1,0
8480839,Rasmus,Dahlin,0,0,0,0,1
8480835,Jack,Drury,1,0,0,0,1
8480829,Jesperi,Kotkaniemi,1,0,0,0,1
8480039,Martin,Necas,1,0,0,1,0
8475883,Frederik,Andersen,0,0,1,0,1
8482475,Yegor,Chinakhov,1,0,0,0,1
8483565,Nick,Blankenburg,0,0,0,1,0
8475790,Erik,Gudbranson,0,0,0,1,0
8476923,Damon,Severson,0,0,0,1,0
8476399,Blake,Coleman,1,0,0,0,1
8477987,Ryan,Donato,1,0,0,0,1
8480025,MacKenzie,Entwistle,1,0,0,1,0
